time,day,month,year,precipitation
1360861200.0,15,2,2013,0.4
1360947600.0,16,2,2013,2.8
1361034000.0,17,2,2013,0.0
1361120400.0,18,2,2013,0.0
1361206800.0,19,2,2013,0.0
1361293200.0,20,2,2013,2.6
1361379600.0,21,2,2013,1.2
1361466000.0,22,2,2013,4.0
1361552400.0,23,2,2013,34.6
1361638800.0,24,2,2013,50.6
1361725200.0,25,2,2013,0.0
1361811600.0,26,2,2013,0.0
1361898000.0,27,2,2013,0.0
1361984400.0,28,2,2013,0.0
1362070800.0,1,3,2013,0.0
1362157200.0,2,3,2013,0.0
1362243600.0,3,3,2013,26.4
1362330000.0,4,3,2013,9.2
1362416400.0,5,3,2013,0.0
1362502800.0,6,3,2013,2.6
1362589200.0,7,3,2013,0.0
1362675600.0,8,3,2013,0.0
1362762000.0,9,3,2013,0.2
1362848400.0,10,3,2013,0.0
1362934800.0,11,3,2013,0.0
1363021200.0,12,3,2013,0.0
1363107600.0,13,3,2013,0.0
1363194000.0,14,3,2013,0.0
1363280400.0,15,3,2013,0.6
1363366800.0,16,3,2013,0.0
1363453200.0,17,3,2013,0.0
1363539600.0,18,3,2013,0.0
1363626000.0,19,3,2013,0.0
1363712400.0,20,3,2013,0.0
1363798800.0,21,3,2013,0.0
1363885200.0,22,3,2013,0.0
1363971600.0,23,3,2013,0.0
1364058000.0,24,3,2013,0.0
1364144400.0,25,3,2013,0.0
1364230800.0,26,3,2013,0.0
1364317200.0,27,3,2013,0.0
1364403600.0,28,3,2013,0.0
1364490000.0,29,3,2013,2.0
1364576400.0,30,3,2013,0.0
1364662800.0,31,3,2013,10.4
1364749200.0,1,4,2013,0.2
1364835600.0,2,4,2013,0.0
1364922000.0,3,4,2013,0.0
1365008400.0,4,4,2013,0.0
1365094800.0,5,4,2013,0.0
1365181200.0,6,4,2013,0.0
1365267600.0,7,4,2013,0.6
1365354000.0,8,4,2013,0.2
1365440400.0,9,4,2013,0.6
1365526800.0,10,4,2013,1.6
1365613200.0,11,4,2013,62.6
1365699600.0,12,4,2013,0.4
1365786000.0,13,4,2013,3.2
1365872400.0,14,4,2013,0.0
1365958800.0,15,4,2013,0.0
1366045200.0,16,4,2013,0.0
1366131600.0,17,4,2013,1.6
1366218000.0,18,4,2013,0.2
1366304400.0,19,4,2013,0.0
1366390800.0,20,4,2013,0.0
1366477200.0,21,4,2013,0.0
1366563600.0,22,4,2013,0.0
1366650000.0,23,4,2013,0.0
1366736400.0,24,4,2013,0.0
1366822800.0,25,4,2013,0.0
1366909200.0,26,4,2013,1.6
1366995600.0,27,4,2013,1.4
1367082000.0,28,4,2013,0.0
1367168400.0,29,4,2013,0.8
1367254800.0,30,4,2013,0.2
1367341200.0,1,5,2013,11.4
1367427600.0,2,5,2013,0.6
1367514000.0,3,5,2013,0.2
1367600400.0,4,5,2013,7.4
1367686800.0,5,5,2013,2.2
1367773200.0,6,5,2013,0.2
1367859600.0,7,5,2013,0.2
1367946000.0,8,5,2013,0.2
1368032400.0,9,5,2013,0.0
1368118800.0,10,5,2013,0.8
1368205200.0,11,5,2013,8.2
1368291600.0,12,5,2013,0.6
1368378000.0,13,5,2013,0.0
1368464400.0,14,5,2013,0.0
1368550800.0,15,5,2013,0.0
1368637200.0,16,5,2013,0.0
1368723600.0,17,5,2013,0.0
1368810000.0,18,5,2013,0.0
1368896400.0,19,5,2013,0.0
1368982800.0,20,5,2013,0.0
1369069200.0,21,5,2013,0.0
1369155600.0,22,5,2013,0.0
1369242000.0,23,5,2013,0.8
1369328400.0,24,5,2013,0.0
1369414800.0,25,5,2013,0.0
1369501200.0,26,5,2013,0.0
1369587600.0,27,5,2013,0.0
1369674000.0,28,5,2013,0.0
1369760400.0,29,5,2013,0.0
1369846800.0,30,5,2013,0.0
1369933200.0,31,5,2013,0.0
1370019600.0,1,6,2013,0.0
1370106000.0,2,6,2013,0.2
1370192400.0,3,6,2013,1.8
1370278800.0,4,6,2013,8.2
1370365200.0,5,6,2013,0.0
1370451600.0,6,6,2013,0.0
1370538000.0,7,6,2013,0.0
1370624400.0,8,6,2013,0.0
1370710800.0,9,6,2013,0.0
1370797200.0,10,6,2013,0.8
1370883600.0,11,6,2013,4.2
1370970000.0,12,6,2013,0.0
1371056400.0,13,6,2013,0.2
1371142800.0,14,6,2013,0.0
1371229200.0,15,6,2013,0.0
1371315600.0,16,6,2013,0.0
1371402000.0,17,6,2013,0.0
1371488400.0,18,6,2013,3.4
1371574800.0,19,6,2013,0.0
1371661200.0,20,6,2013,3.0
1371747600.0,21,6,2013,0.0
1371834000.0,22,6,2013,2.4
1371920400.0,23,6,2013,0.6
1372006800.0,24,6,2013,0.2
1372093200.0,25,6,2013,0.0
1372179600.0,26,6,2013,0.0
1372266000.0,27,6,2013,0.0
1372352400.0,28,6,2013,0.0
1372438800.0,29,6,2013,0.0
1372525200.0,30,6,2013,0.0
1372611600.0,1,7,2013,0.0
1372698000.0,2,7,2013,0.0
1372784400.0,3,7,2013,0.0
1372870800.0,4,7,2013,0.0
1372957200.0,5,7,2013,0.0
1373043600.0,6,7,2013,0.2
1373130000.0,7,7,2013,0.2
1373216400.0,8,7,2013,0.0
1373302800.0,9,7,2013,19.8
1373389200.0,10,7,2013,0.0
1373475600.0,11,7,2013,0.0
1373562000.0,12,7,2013,1.8
1373648400.0,13,7,2013,0.0
1373734800.0,14,7,2013,0.2
1373821200.0,15,7,2013,0.0
1373907600.0,16,7,2013,0.0
1373994000.0,17,7,2013,0.0
1374080400.0,18,7,2013,0.0
1374166800.0,19,7,2013,13.8
1374253200.0,20,7,2013,0.0
1374339600.0,21,7,2013,0.0
1374426000.0,22,7,2013,7.6
1374512400.0,23,7,2013,20.4
1374598800.0,24,7,2013,0.0
1374685200.0,25,7,2013,0.0
1374771600.0,26,7,2013,0.0
1374858000.0,27,7,2013,0.0
1374944400.0,28,7,2013,0.0
1375030800.0,29,7,2013,0.0
1375117200.0,30,7,2013,7.8
1375203600.0,31,7,2013,7.8
1375290000.0,1,8,2013,0.0
1375376400.0,2,8,2013,1.2
1375462800.0,3,8,2013,0.0
1375549200.0,4,8,2013,0.0
1375635600.0,5,8,2013,0.0
1375722000.0,6,8,2013,9.6
1375808400.0,7,8,2013,0.0
1375894800.0,8,8,2013,0.0
1375981200.0,9,8,2013,0.0
1376067600.0,10,8,2013,0.0
1376154000.0,11,8,2013,11.6
1376240400.0,12,8,2013,8.6
1376326800.0,13,8,2013,1.4
1376413200.0,14,8,2013,1.6
1376499600.0,15,8,2013,0.0
1376586000.0,16,8,2013,0.0
1376672400.0,17,8,2013,0.0
1376758800.0,18,8,2013,0.0
1376845200.0,19,8,2013,9.6
1376931600.0,20,8,2013,0.0
1377018000.0,21,8,2013,0.8
1377104400.0,22,8,2013,0.0
1377190800.0,23,8,2013,0.0
1377277200.0,24,8,2013,0.0
1377363600.0,25,8,2013,0.0
1377450000.0,26,8,2013,14.8
1377536400.0,27,8,2013,2.6
1377622800.0,28,8,2013,3.8
1377709200.0,29,8,2013,0.4
1377795600.0,30,8,2013,0.0
1377882000.0,31,8,2013,0.0
1377968400.0,1,9,2013,0.0
1378054800.0,2,9,2013,0.0
1378141200.0,3,9,2013,0.0
1378227600.0,4,9,2013,0.0
1378314000.0,5,9,2013,0.0
1378400400.0,6,9,2013,6.8
1378486800.0,7,9,2013,5.4
1378573200.0,8,9,2013,0.0
1378659600.0,9,9,2013,4.4
1378746000.0,10,9,2013,11.4
1378832400.0,11,9,2013,18.4
1378918800.0,12,9,2013,1.2
1379005200.0,13,9,2013,10.2
1379091600.0,14,9,2013,39.6
1379178000.0,15,9,2013,13.8
1379264400.0,16,9,2013,5.6
1379350800.0,17,9,2013,86.0
1379437200.0,18,9,2013,52.8
1379523600.0,19,9,2013,0.0
1379610000.0,20,9,2013,0.2
1379696400.0,21,9,2013,20.2
1379782800.0,22,9,2013,15.2
1379869200.0,23,9,2013,2.0
1379955600.0,24,9,2013,0.0
1380042000.0,25,9,2013,50.0
1380128400.0,26,9,2013,5.2
1380214800.0,27,9,2013,0.2
1380301200.0,28,9,2013,16.4
1380387600.0,29,9,2013,0.0
1380474000.0,30,9,2013,0.2
1380560400.0,1,10,2013,41.0
1380646800.0,2,10,2013,107.4
1380733200.0,3,10,2013,81.2
1380819600.0,4,10,2013,107.6
1380906000.0,5,10,2013,0.0
1380992400.0,6,10,2013,0.0
1381078800.0,7,10,2013,0.0
1381165200.0,8,10,2013,0.0
1381251600.0,9,10,2013,0.0
1381338000.0,10,10,2013,0.0
1381424400.0,11,10,2013,0.0
1381510800.0,12,10,2013,0.0
1381597200.0,13,10,2013,0.8
1381683600.0,14,10,2013,78.2
1381770000.0,15,10,2013,47.0
1381856400.0,16,10,2013,7.0
1381942800.0,17,10,2013,25.8
1382029200.0,18,10,2013,3.2
1382115600.0,19,10,2013,31.0
1382202000.0,20,10,2013,51.4
1382288400.0,21,10,2013,0.4
1382374800.0,22,10,2013,0.4
1382461200.0,23,10,2013,4.8
1382547600.0,24,10,2013,7.8
1382634000.0,25,10,2013,3.2
1382720400.0,26,10,2013,2.8
1382806800.0,27,10,2013,0.0
1382893200.0,28,10,2013,0.0
1382979600.0,29,10,2013,10.0
1383066000.0,30,10,2013,0.4
1383152400.0,31,10,2013,0.0
1383238800.0,1,11,2013,0.0
1383325200.0,2,11,2013,0.0
1383411600.0,3,11,2013,0.0
1383498000.0,4,11,2013,4.4
1383584400.0,5,11,2013,44.4
1383670800.0,6,11,2013,21.0
1383757200.0,7,11,2013,24.4
1383843600.0,8,11,2013,23.2
1383930000.0,9,11,2013,39.0
1384016400.0,10,11,2013,36.6
1384102800.0,11,11,2013,0.0
1384189200.0,12,11,2013,0.0
1384275600.0,13,11,2013,0.6
1384362000.0,14,11,2013,4.6
1384448400.0,15,11,2013,226.6
1384534800.0,16,11,2013,70.8
1384621200.0,17,11,2013,18.0
1384707600.0,18,11,2013,0.6
1384794000.0,19,11,2013,23.8
1384880400.0,20,11,2013,1.0
1384966800.0,21,11,2013,2.8
1385053200.0,22,11,2013,2.6
1385139600.0,23,11,2013,0.0
1385226000.0,24,11,2013,0.2
1385312400.0,25,11,2013,6.4
1385398800.0,26,11,2013,1.0
1385485200.0,27,11,2013,21.0
1385571600.0,28,11,2013,15.4
1385658000.0,29,11,2013,10.4
1385744400.0,30,11,2013,11.4
1385830800.0,1,12,2013,0.0
1385917200.0,2,12,2013,0.0
1386003600.0,3,12,2013,0.0
1386090000.0,4,12,2013,4.4
1386176400.0,5,12,2013,0.2
1386262800.0,6,12,2013,0.0
1386349200.0,7,12,2013,0.0
1386435600.0,8,12,2013,0.0
1386522000.0,9,12,2013,0.0
1386608400.0,10,12,2013,0.0
1386694800.0,11,12,2013,0.0
1386781200.0,12,12,2013,9.2
1386867600.0,13,12,2013,0.0
1386954000.0,14,12,2013,0.0
1387040400.0,15,12,2013,1.0
1387126800.0,16,12,2013,0.0
1387213200.0,17,12,2013,1.0
1387299600.0,18,12,2013,0.0
1387386000.0,19,12,2013,0.0
1387472400.0,20,12,2013,0.0
1387558800.0,21,12,2013,0.0
1387645200.0,22,12,2013,0.0
1387731600.0,23,12,2013,1.0
1387818000.0,24,12,2013,1.0
1387904400.0,25,12,2013,0.0
1387990800.0,26,12,2013,0.0
1388077200.0,27,12,2013,1.6
1388163600.0,28,12,2013,0.0
1388250000.0,29,12,2013,0.0
1388336400.0,30,12,2013,0.0
1388422800.0,31,12,2013,0.0
1388509200.0,1,1,2014,0.0
1388595600.0,2,1,2014,0.0
1388682000.0,3,1,2014,0.0
1388768400.0,4,1,2014,0.0
1388854800.0,5,1,2014,0.0
1388941200.0,6,1,2014,0.0
1389027600.0,7,1,2014,0.0
1389114000.0,8,1,2014,0.0
1389200400.0,9,1,2014,0.4
1389286800.0,10,1,2014,0.2
1389373200.0,11,1,2014,7.0
1389459600.0,12,1,2014,3.6
1389546000.0,13,1,2014,15.0
1389632400.0,14,1,2014,39.0
1389718800.0,15,1,2014,0.0
1389805200.0,16,1,2014,1.6
1389891600.0,17,1,2014,18.8
1389978000.0,18,1,2014,7.2
1390064400.0,19,1,2014,1.8
1390150800.0,20,1,2014,9.4
1390237200.0,21,1,2014,1.0
1390323600.0,22,1,2014,0.0
1390410000.0,23,1,2014,0.0
1390496400.0,24,1,2014,0.0
1390582800.0,25,1,2014,0.0
1390669200.0,26,1,2014,1.8
1390755600.0,27,1,2014,0.0
1390842000.0,28,1,2014,0.0
1390928400.0,29,1,2014,0.0
1391014800.0,30,1,2014,0.2
1391101200.0,31,1,2014,0.0
1391187600.0,1,2,2014,0.0
1391274000.0,2,2,2014,0.2
1391360400.0,3,2,2014,0.2
1391446800.0,4,2,2014,0.0
1391533200.0,5,2,2014,0.0
1391619600.0,6,2,2014,0.0
1391706000.0,7,2,2014,0.0
1391792400.0,8,2,2014,0.0
1391878800.0,9,2,2014,0.0
1391965200.0,10,2,2014,0.0
1392051600.0,11,2,2014,0.0
1392138000.0,12,2,2014,0.0
1392224400.0,13,2,2014,0.0
1392310800.0,14,2,2014,0.0
1392397200.0,15,2,2014,0.0
1392483600.0,16,2,2014,0.0
1392570000.0,17,2,2014,0.0
1392656400.0,18,2,2014,0.0
1392742800.0,19,2,2014,0.0
1392829200.0,20,2,2014,0.0
1392915600.0,21,2,2014,0.0
1393002000.0,22,2,2014,0.2
1393088400.0,23,2,2014,0.4
1393174800.0,24,2,2014,0.0
1393261200.0,25,2,2014,0.0
1393347600.0,26,2,2014,0.2
1393434000.0,27,2,2014,0.0
1393520400.0,28,2,2014,0.0
1393606800.0,1,3,2014,0.8
1393693200.0,2,3,2014,0.0
1393779600.0,3,3,2014,0.2
1393866000.0,4,3,2014,0.0
1393952400.0,5,3,2014,0.0
1394038800.0,6,3,2014,0.0
1394125200.0,7,3,2014,0.0
1394211600.0,8,3,2014,0.0
1394298000.0,9,3,2014,0.0
1394384400.0,10,3,2014,0.0
1394470800.0,11,3,2014,0.0
1394557200.0,12,3,2014,0.0
1394643600.0,13,3,2014,0.0
1394730000.0,14,3,2014,0.0
1394816400.0,15,3,2014,3.0
1394902800.0,16,3,2014,0.0
1394989200.0,17,3,2014,0.0
1395075600.0,18,3,2014,0.0
1395162000.0,19,3,2014,0.0
1395248400.0,20,3,2014,0.2
1395334800.0,21,3,2014,7.2
1395421200.0,22,3,2014,10.0
1395507600.0,23,3,2014,0.0
1395594000.0,24,3,2014,0.2
1395680400.0,25,3,2014,0.0
1395766800.0,26,3,2014,0.0
1395853200.0,27,3,2014,0.0
1395939600.0,28,3,2014,0.0
1396026000.0,29,3,2014,0.0
1396112400.0,30,3,2014,0.0
1396198800.0,31,3,2014,0.0
1396285200.0,1,4,2014,1.0
1396371600.0,2,4,2014,0.0
1396458000.0,3,4,2014,0.0
1396544400.0,4,4,2014,7.4
1396630800.0,5,4,2014,0.6
1396717200.0,6,4,2014,0.0
1396803600.0,7,4,2014,2.0
1396890000.0,8,4,2014,0.0
1396976400.0,9,4,2014,0.0
1397062800.0,10,4,2014,0.0
1397149200.0,11,4,2014,0.0
1397235600.0,12,4,2014,0.6
1397322000.0,13,4,2014,0.0
1397408400.0,14,4,2014,0.0
1397494800.0,15,4,2014,0.0
1397581200.0,16,4,2014,0.0
1397667600.0,17,4,2014,0.0
1397754000.0,18,4,2014,0.0
1397840400.0,19,4,2014,0.0
1397926800.0,20,4,2014,0.0
1398013200.0,21,4,2014,0.0
1398099600.0,22,4,2014,0.0
1398186000.0,23,4,2014,0.0
1398272400.0,24,4,2014,0.0
1398358800.0,25,4,2014,0.0
1398445200.0,26,4,2014,0.0
1398531600.0,27,4,2014,0.0
1398618000.0,28,4,2014,0.0
1398704400.0,29,4,2014,0.0
1398790800.0,30,4,2014,1.8
1398877200.0,1,5,2014,1.4
1398963600.0,2,5,2014,0.0
1399050000.0,3,5,2014,2.6
1399136400.0,4,5,2014,1.2
1399222800.0,5,5,2014,1.0
1399309200.0,6,5,2014,0.0
1399395600.0,7,5,2014,0.0
1399482000.0,8,5,2014,0.6
1399568400.0,9,5,2014,0.0
1399654800.0,10,5,2014,1.4
1399741200.0,11,5,2014,0.0
1399827600.0,12,5,2014,0.0
1399914000.0,13,5,2014,0.0
1400000400.0,14,5,2014,0.0
1400086800.0,15,5,2014,0.0
1400173200.0,16,5,2014,0.0
1400259600.0,17,5,2014,0.0
1400346000.0,18,5,2014,0.0
1400432400.0,19,5,2014,0.0
1400518800.0,20,5,2014,0.0
1400605200.0,21,5,2014,0.0
1400691600.0,22,5,2014,0.4
1400778000.0,23,5,2014,0.0
1400864400.0,24,5,2014,0.0
1400950800.0,25,5,2014,0.0
1401037200.0,26,5,2014,0.0
1401123600.0,27,5,2014,0.0
1401210000.0,28,5,2014,0.0
1401296400.0,29,5,2014,0.0
1401382800.0,30,5,2014,0.0
1401469200.0,31,5,2014,0.0
1401555600.0,1,6,2014,0.4
1401642000.0,2,6,2014,0.0
1401728400.0,3,6,2014,0.0
1401814800.0,4,6,2014,0.0
1401901200.0,5,6,2014,0.0
1401987600.0,6,6,2014,0.0
1402074000.0,7,6,2014,0.0
1402160400.0,8,6,2014,0.0
1402246800.0,9,6,2014,5.4
1402333200.0,10,6,2014,0.0
1402419600.0,11,6,2014,0.0
1402506000.0,12,6,2014,0.4
1402592400.0,13,6,2014,0.2
1402678800.0,14,6,2014,0.0
1402765200.0,15,6,2014,0.0
1402851600.0,16,6,2014,3.6
1402938000.0,17,6,2014,0.4
1403024400.0,18,6,2014,0.0
1403110800.0,19,6,2014,0.2
1403197200.0,20,6,2014,0.6
1403283600.0,21,6,2014,0.0
1403370000.0,22,6,2014,22.6
1403456400.0,23,6,2014,0.4
1403542800.0,24,6,2014,2.0
1403629200.0,25,6,2014,2.4
1403715600.0,26,6,2014,0.0
1403802000.0,27,6,2014,1.6
1403888400.0,28,6,2014,1.8
1403974800.0,29,6,2014,0.4
1404061200.0,30,6,2014,0.0
1404147600.0,1,7,2014,0.0
1404234000.0,2,7,2014,0.0
1404320400.0,3,7,2014,0.0
1404406800.0,4,7,2014,0.0
1404493200.0,5,7,2014,0.0
1404579600.0,6,7,2014,2.0
1404666000.0,7,7,2014,2.2
1404752400.0,8,7,2014,0.2
1404838800.0,9,7,2014,10.2
1404925200.0,10,7,2014,18.0
1405011600.0,11,7,2014,2.4
1405098000.0,12,7,2014,0.2
1405184400.0,13,7,2014,0.2
1405270800.0,14,7,2014,0.0
1405357200.0,15,7,2014,3.4
1405443600.0,16,7,2014,1.2
1405530000.0,17,7,2014,0.0
1405616400.0,18,7,2014,35.6
1405702800.0,19,7,2014,0.4
1405789200.0,20,7,2014,0.0
1405875600.0,21,7,2014,0.2
1405962000.0,22,7,2014,0.0
1406048400.0,23,7,2014,5.4
1406134800.0,24,7,2014,4.0
1406221200.0,25,7,2014,0.0
1406307600.0,26,7,2014,0.2
1406394000.0,27,7,2014,33.8
1406480400.0,28,7,2014,23.6
1406566800.0,29,7,2014,0.2
1406653200.0,30,7,2014,0.0
1406739600.0,31,7,2014,0.0
1406826000.0,1,8,2014,0.0
1406912400.0,2,8,2014,0.0
1406998800.0,3,8,2014,1.4
1407085200.0,4,8,2014,0.0
1407171600.0,5,8,2014,0.0
1407258000.0,6,8,2014,0.6
1407344400.0,7,8,2014,0.0
1407430800.0,8,8,2014,0.0
1407517200.0,9,8,2014,0.0
1407603600.0,10,8,2014,0.0
1407690000.0,11,8,2014,0.0
1407776400.0,12,8,2014,0.0
1407862800.0,13,8,2014,3.4
1407949200.0,14,8,2014,0.0
1408035600.0,15,8,2014,0.0
1408122000.0,16,8,2014,0.0
1408208400.0,17,8,2014,0.0
1408294800.0,18,8,2014,0.0
1408381200.0,19,8,2014,0.0
1408467600.0,20,8,2014,2.0
1408554000.0,21,8,2014,5.6
1408640400.0,22,8,2014,0.0
1408726800.0,23,8,2014,16.2
1408813200.0,24,8,2014,0.0
1408899600.0,25,8,2014,0.0
1408986000.0,26,8,2014,2.2
1409072400.0,27,8,2014,0.0
1409158800.0,28,8,2014,55.8
1409245200.0,29,8,2014,10.0
1409331600.0,30,8,2014,0.2
1409418000.0,31,8,2014,17.2
1409504400.0,1,9,2014,5.2
1409590800.0,2,9,2014,0.0
1409677200.0,3,9,2014,0.0
1409763600.0,4,9,2014,0.0
1409850000.0,5,9,2014,0.0
1409936400.0,6,9,2014,0.0
1410022800.0,7,9,2014,0.2
1410109200.0,8,9,2014,0.0
1410195600.0,9,9,2014,0.0
1410282000.0,10,9,2014,0.0
1410368400.0,11,9,2014,0.8
1410454800.0,12,9,2014,33.0
1410541200.0,13,9,2014,0.0
1410627600.0,14,9,2014,0.0
1410714000.0,15,9,2014,0.0
1410800400.0,16,9,2014,0.0
1410886800.0,17,9,2014,0.0
1410973200.0,18,9,2014,0.0
1411059600.0,19,9,2014,0.0
1411146000.0,20,9,2014,7.6
1411232400.0,21,9,2014,8.8
1411318800.0,22,9,2014,24.0
1411405200.0,23,9,2014,7.0
1411491600.0,24,9,2014,11.0
1411578000.0,25,9,2014,3.6
1411664400.0,26,9,2014,0.0
1411750800.0,27,9,2014,0.0
1411837200.0,28,9,2014,0.4
1411923600.0,29,9,2014,1.0
1412010000.0,30,9,2014,0.2
1412096400.0,1,10,2014,0.0
1412182800.0,2,10,2014,0.0
1412269200.0,3,10,2014,0.0
1412355600.0,4,10,2014,0.0
1412442000.0,5,10,2014,6.0
1412528400.0,6,10,2014,8.8
1412614800.0,7,10,2014,80.6
1412701200.0,8,10,2014,8.0
1412787600.0,9,10,2014,1.2
1412874000.0,10,10,2014,0.0
1412960400.0,11,10,2014,0.0
1413046800.0,12,10,2014,65.8
1413133200.0,13,10,2014,63.6
1413219600.0,14,10,2014,7.2
1413306000.0,15,10,2014,4.8
1413392400.0,16,10,2014,7.2
1413478800.0,17,10,2014,4.6
1413565200.0,18,10,2014,49.6
1413651600.0,19,10,2014,109.6
1413738000.0,20,10,2014,15.0
1413824400.0,21,10,2014,1.2
1413910800.0,22,10,2014,116.4
1413997200.0,23,10,2014,36.6
1414083600.0,24,10,2014,1.0
1414170000.0,25,10,2014,63.2
1414256400.0,26,10,2014,7.0
1414342800.0,27,10,2014,16.4
1414429200.0,28,10,2014,18.6
1414515600.0,29,10,2014,2.8
1414602000.0,30,10,2014,4.8
1414688400.0,31,10,2014,9.8
1414774800.0,1,11,2014,7.0
1414861200.0,2,11,2014,0.0
1414947600.0,3,11,2014,5.2
1415034000.0,4,11,2014,1.0
1415120400.0,5,11,2014,1.6
1415206800.0,6,11,2014,4.2
1415293200.0,7,11,2014,9.4
1415379600.0,8,11,2014,2.2
1415466000.0,9,11,2014,6.8
1415552400.0,10,11,2014,0.2
1415638800.0,11,11,2014,2.6
1415725200.0,12,11,2014,12.4
1415811600.0,13,11,2014,63.2
1415898000.0,14,11,2014,131.8
1415984400.0,15,11,2014,57.2
1416070800.0,16,11,2014,3.4
1416157200.0,17,11,2014,0.2
1416243600.0,18,11,2014,0.0
1416330000.0,19,11,2014,23.4
1416416400.0,20,11,2014,7.2
1416502800.0,21,11,2014,0.0
1416589200.0,22,11,2014,4.0
1416675600.0,23,11,2014,1.8
1416762000.0,24,11,2014,0.2
1416848400.0,25,11,2014,7.4
1416934800.0,26,11,2014,0.0
1417021200.0,27,11,2014,0.2
1417107600.0,28,11,2014,0.4
1417194000.0,29,11,2014,4.6
1417280400.0,30,11,2014,114.0
1417366800.0,1,12,2014,132.0
1417453200.0,2,12,2014,9.6
1417539600.0,3,12,2014,1.6
1417626000.0,4,12,2014,3.6
1417712400.0,5,12,2014,77.4
1417798800.0,6,12,2014,47.0
1417885200.0,7,12,2014,15.0
1417971600.0,8,12,2014,27.4
1418058000.0,9,12,2014,33.6
1418144400.0,10,12,2014,12.0
1418230800.0,11,12,2014,7.2
1418317200.0,12,12,2014,36.8
1418403600.0,13,12,2014,75.0
1418490000.0,14,12,2014,12.0
1418576400.0,15,12,2014,1.2
1418662800.0,16,12,2014,12.0
1418749200.0,17,12,2014,9.0
1418835600.0,18,12,2014,1.4
1418922000.0,19,12,2014,3.2
1419008400.0,20,12,2014,0.0
1419094800.0,21,12,2014,11.2
1419181200.0,22,12,2014,13.4
1419267600.0,23,12,2014,1.0
1419354000.0,24,12,2014,2.2
1419440400.0,25,12,2014,2.8
1419526800.0,26,12,2014,1.8
1419613200.0,27,12,2014,4.4
1419699600.0,28,12,2014,13.4
1419786000.0,29,12,2014,7.0
1419872400.0,30,12,2014,0.0
1419958800.0,31,12,2014,4.0
1420045200.0,1,1,2015,4.0
1420131600.0,2,1,2015,16.0
1420218000.0,3,1,2015,12.4
1420304400.0,4,1,2015,0.0
1420390800.0,5,1,2015,0.0
1420477200.0,6,1,2015,0.0
1420563600.0,7,1,2015,1.0
1420650000.0,8,1,2015,56.8
1420736400.0,9,1,2015,12.8
1420822800.0,10,1,2015,10.2
1420909200.0,11,1,2015,0.8
1420995600.0,12,1,2015,0.0
1421082000.0,13,1,2015,0.0
1421168400.0,14,1,2015,0.0
1421254800.0,15,1,2015,0.0
1421341200.0,16,1,2015,0.0
1421427600.0,17,1,2015,2.2
1421514000.0,18,1,2015,13.8
1421600400.0,19,1,2015,1.0
1421686800.0,20,1,2015,0.0
1421773200.0,21,1,2015,0.0
1421859600.0,22,1,2015,0.0
1421946000.0,23,1,2015,0.0
1422032400.0,24,1,2015,0.0
1422118800.0,25,1,2015,0.2
1422205200.0,26,1,2015,0.0
1422291600.0,27,1,2015,0.0
1422378000.0,28,1,2015,0.2
1422464400.0,29,1,2015,0.0
1422550800.0,30,1,2015,0.0
1422637200.0,31,1,2015,11.8
1422723600.0,1,2,2015,50.0
1422810000.0,2,2,2015,13.0
1422896400.0,3,2,2015,0.8
1422982800.0,4,2,2015,3.0
1423069200.0,5,2,2015,2.2
1423155600.0,6,2,2015,0.0
1423242000.0,7,2,2015,1.0
1423328400.0,8,2,2015,2.0
1423414800.0,9,2,2015,10.8
1423501200.0,10,2,2015,1.0
1423587600.0,11,2,2015,0.2
1423674000.0,12,2,2015,0.0
1423760400.0,13,2,2015,0.0
1423846800.0,14,2,2015,0.0
1423933200.0,15,2,2015,0.0
1424019600.0,16,2,2015,0.0
1424106000.0,17,2,2015,0.0
1424192400.0,18,2,2015,0.0
1424278800.0,19,2,2015,0.0
1424365200.0,20,2,2015,0.0
1424451600.0,21,2,2015,0.0
1424538000.0,22,2,2015,0.0
1424624400.0,23,2,2015,0.0
1424710800.0,24,2,2015,0.0
1424797200.0,25,2,2015,0.0
1424883600.0,26,2,2015,0.0
1424970000.0,27,2,2015,0.0
1425056400.0,28,2,2015,0.0
1425142800.0,1,3,2015,0.0
1425229200.0,2,3,2015,0.0
1425315600.0,3,3,2015,0.0
1425402000.0,4,3,2015,0.0
1425488400.0,5,3,2015,0.0
1425574800.0,6,3,2015,0.0
1425661200.0,7,3,2015,0.0
1425747600.0,8,3,2015,0.2
1425834000.0,9,3,2015,0.0
1425920400.0,10,3,2015,0.2
1426006800.0,11,3,2015,0.0
1426093200.0,12,3,2015,0.0
1426179600.0,13,3,2015,0.0
1426266000.0,14,3,2015,0.0
1426352400.0,15,3,2015,0.0
1426438800.0,16,3,2015,0.0
1426525200.0,17,3,2015,0.0
1426611600.0,18,3,2015,0.0
1426698000.0,19,3,2015,0.0
1426784400.0,20,3,2015,0.0
1426870800.0,21,3,2015,0.0
1426957200.0,22,3,2015,0.0
1427043600.0,23,3,2015,0.0
1427130000.0,24,3,2015,35.6
1427216400.0,25,3,2015,55.0
1427302800.0,26,3,2015,0.0
1427389200.0,27,3,2015,13.2
1427475600.0,28,3,2015,0.2
1427562000.0,29,3,2015,0.0
1427648400.0,30,3,2015,0.0
1427734800.0,31,3,2015,0.0
1427821200.0,1,4,2015,0.0
1427907600.0,2,4,2015,0.0
